AF3,AF4,F3,F4,F7,F8,FC5,FC6,O1,O2,P7,P8,T7,T8,Frontal,Temporal,Parietal,Occipital,Fronto-central,Participant,Game,Emotion,satisfaction,boredom,horrible,calm,funny,gender,arousal,valence
11.6183,3.4666,-1.4956,-6.2787,28.4039,-8.8195,2.7554,-5.9819,3.1119,-15.3691,10.4797,-15.2916,0.24484,16.5796,4.482500000000001,8.41222,-2.4059500000000007,-6.1286,-1.6132500000000003,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
11.8663,7.0365,-6.128,-6.8462,12.5996,-9.2346,-0.24357,-1.8451,-0.8527,-3.1132,9.8509,-7.7625,-4.4929,7.0848,1.548933333333333,1.2959500000000004,1.0441999999999996,-1.98295,-1.044335,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
14.9318,3.7811,-0.093448,-9.2696,14.6095,-13.4031,-0.2285,-9.2897,0.14316,3.6847,-1.1291,6.8032,-4.2229,-7.4403,1.7593753333333335,-5.8316,2.83705,1.91393,-4.7591,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
15.9253,3.5543,12.1901,2.6212,27.8329,-11.6537,-0.21479,-8.7324,-1.7548,10.0751,-4.8393,20.495,-8.6916,-18.3953,8.411683333333334,-13.54345,7.827850000000001,4.160150000000001,-4.473595,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
17.8034,8.0632,22.7924,11.9082,21.5082,-4.3439,0.74234,-5.3748,-5.4274,2.8591,-0.77101,9.0101,-18.5596,-3.1916,12.95525,-10.8756,4.119545,-1.2841499999999997,-2.31623,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
20.9852,18.4409,14.3412,18.2774,12.1898,10.0168,-8.2753,6.7535,-13.1297,-4.3961,-6.8642,-5.6305,-22.6412,11.0999,15.708550000000002,-5.770650000000001,-6.24735,-8.7629,-0.7608999999999999,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
17.8372,12.6119,6.8696,15.2918,-2.6416,23.5158,-8.7225,17.6816,-5.7308,-6.0213,-7.397,-8.6653,-8.0601,3.4844,12.24745,-2.28785,-8.03115,-5.87605,4.47955,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
5.4328,-1.3675,5.5127,2.0959,-16.5831,36.2048,-11.9775,13.7875,0.27986,-3.7711,-1.2863,-5.3122,-3.7981,-10.8246,5.215933333333333,-7.31135,-3.29925,-1.7456200000000002,0.9050000000000002,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-3.3936,4.3814,-7.0964,2.9149,-29.6881,48.1325,-25.3589,14.8492,-3.5144,10.5552,2.5692,9.1065,-7.3477,3.9249,2.541783333333333,-1.7113999999999998,5.83785,3.5203999999999995,-5.254849999999999,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
2.4768,3.1738,-15.1711,1.7953,-42.0069,32.763,-22.0153,2.625,-4.2482,17.545,-3.2518,22.6601,-7.8515,17.7894,-2.828183333333334,4.96895,9.70415,6.6484000000000005,-9.69515,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
9.4119,0.62279,-11.8993,0.27117,-53.5864,35.0472,-10.7771,3.8839,-6.3548,9.4095,-9.1961,35.4005,-9.742,23.8735,-3.35544,7.06575,13.1022,1.5273499999999998,-3.4466,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-0.125,2.946,-3.1575,6.3934,-64.4713,44.7502,-5.8804,16.4018,1.1101,-1.0724,1.273,24.0333,-8.6853,23.8574,-2.277366666666667,7.586049999999999,12.65315,0.01885,5.260700000000001,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-5.3127,-0.53649,-0.60649,14.9829,-74.703,34.0373,-6.9449,11.1668,3.405,-4.3138,8.2802,17.3962,-9.5806,21.0087,-5.356413333333333,5.71405,12.8382,-0.4543999999999999,2.1109500000000003,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-4.0492,3.274,-2.459,16.9171,-69.2744,27.2724,-9.3614,10.4972,-3.4113,10.045,3.0608,20.1307,-6.1725,28.2487,-4.719849999999999,11.0381,11.59575,3.31685,0.5678999999999998,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-7.112,2.6055,2.8828,6.9299,-64.6459,25.164,-8.3276,5.6173,-2.7336,15.6486,2.4051,8.0613,-6.2743,17.5816,-5.695949999999999,5.653650000000001,5.2332,6.4575,-1.35515,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-7.6296,0.55975,0.8213,6.5141,-56.9892,28.3763,-8.7722,0.55726,-7.2926,13.7655,4.1493,17.0228,-11.5651,4.2488,-4.724558333333333,-3.65815,10.58605,3.23645,-4.10747,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-11.8944,1.4709,-1.1169,3.2892,-55.4588,17.2289,-4.4684,-7.9767,0.7012,14.8276,3.9008,22.6126,1.4072,-1.673,-7.746849999999999,-0.1329,13.2567,7.7644,-6.22255,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-25.2807,-10.4232,-12.8557,-11.0082,-66.2313,2.0952,-16.9503,-14.5808,8.687,7.7994,0.36093,7.1558,0.8506,-11.49,-20.617316666666667,-5.3197,3.758365,8.2432,-15.76555,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-37.8639,-11.6868,-26.1844,-19.3876,-76.3574,16.0695,-29.1564,-3.317,-0.33466,15.8319,2.2282,17.5202,-13.3004,-3.2452,-25.901766666666663,-8.2728,9.8742,7.74862,-16.2367,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-31.9484,-5.7913,-15.708,-5.4734,-85.876,22.6616,-13.307,-6.4237,2.9912,19.132,6.3446,30.569,-7.375,5.9226,-20.35591666666667,-0.7262,18.4568,11.0616,-9.86535,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-21.531,1.1682,-0.66556,8.955,-70.5355,22.2466,1.5914,-6.0379,5.6458,14.2067,0.29704,42.8349,1.568,19.6672,-10.060376666666665,10.6176,21.56597,9.92625,-2.22325,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-20.2391,4.876,0.38551,13.2076,-58.7476,23.7454,7.77,-3.7871,0.58402,4.8533,3.1129,32.372,-3.2483,14.7762,-6.1286983333333325,5.76395,17.742449999999998,2.71866,1.99145,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-21.8584,8.3613,3.196,5.8036,-46.7227,12.8755,15.8038,-8.282,3.3826,3.6179,15.2049,16.3297,-1.1649,-0.2104,-6.390783333333334,-0.68765,15.7673,3.5002500000000003,3.7609,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-21.0186,8.3313,5.3653,0.26068,-29.8193,9.7419,16.2724,-8.2577,1.7628,10.484,10.9864,14.81,-0.6224,-10.182,-4.523119999999999,-5.402200000000001,12.8982,6.1234,4.007350000000001,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-22.119,1.6929,5.5155,-4.005,-33.6292,14.3517,13.8797,-7.2901,1.1849,0.88282,0.40991,-0.17862,-1.0572,4.5289,-6.365516666666665,1.73585,0.115645,1.03386,3.2948,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-23.6255,10.0914,4.2404,-3.7647,-34.4451,24.8243,14.9354,0.70311,-1.7198,1.7741,-4.3368,7.7927,3.7284,18.0198,-3.7798666666666656,10.8741,1.72795,0.02715,7.819255,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-26.4584,7.1239,-4.0424,-2.1229,-27.1846,20.9737,12.6225,-2.6444,-4.9219,14.4182,-0.7713,21.4251,4.9215,7.0208,-5.285116666666667,5.97115,10.3269,4.748150000000001,4.989050000000001,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-17.3147,-2.7482,-0.96668,-1.9951,-21.7752,15.937,19.4214,-4.3747,2.9287,12.6084,7.7755,34.2396,-2.93,7.5443,-4.810480000000001,2.30715,21.00755,7.768549999999999,7.523349999999999,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-19.5816,0.72243,-3.2693,-6.1254,-16.2186,21.1202,19.6725,9.5821,-2.4413,-2.2481,4.9474,18.0852,-9.8379,11.3416,-3.892045,0.7518500000000001,11.5163,-2.3447,14.6273,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-29.2683,2.0959,-0.71207,-12.8411,-22.3292,7.1024,28.409,12.3134,2.8999,-16.2132,11.7347,2.9001,4.8524,-0.19999,-9.325395,2.3262050000000003,7.3174,-6.65665,20.3612,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-22.3174,-1.3347,2.6364,-5.9321,-23.3505,-2.2959,26.2323,5.4352,4.1423,-24.3468,12.447,-11.3739,12.1848,-10.1053,-8.7657,1.0397499999999995,0.5365499999999992,-10.102250000000002,15.833749999999998,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-6.8784,8.1897,6.2561,8.5238,-7.8495,11.9419,20.8805,12.6649,0.11587,-10.6081,6.0329,-3.2025,0.11915,-12.3326,3.3639333333333337,-6.106725,1.4151999999999998,-5.2461150000000005,16.7727,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-8.7594,5.3372,5.4082,-2.7814,-1.1722,15.5423,17.2666,5.766,0.5815,-11.3884,-1.4123,-0.64932,-0.35968,-13.0086,2.26245,-6.684139999999999,-1.03081,-5.40345,11.5163,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-22.3339,-3.4831,-9.0163,-14.8933,-15.2019,0.50973,4.8969,0.6979,-3.2313,-4.0936,1.5061,5.0569,0.60615,1.8719,-10.736461666666663,1.2390249999999998,3.2815,-3.66245,2.7974,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-35.0938,-16.0255,-22.5753,-24.8608,-28.3898,-13.283,2.242,-4.5387,0.26791,-4.3205,6.6104,1.4473,-0.84704,6.0765,-23.371366666666663,2.61473,4.02885,-2.026295,-1.1483500000000002,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-33.1233,-13.6467,-11.9107,-25.7307,-28.71,1.614,7.3018,-1.9058,-0.22029,-8.3113,4.7965,-4.779,1.5653,-8.3881,-18.584566666666664,-3.4114,0.00875,-4.265795,2.698,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-26.8855,-7.6332,-9.7793,-17.1028,-25.5706,4.4177,4.5026,2.4591,-11.0682,-4.5073,-4.463,-4.9639,1.944,-2.2853,-13.75895,-0.1706499999999999,-4.71345,-7.787749999999999,3.48085,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-33.7728,-7.1752,-6.3589,-17.0217,-37.259,-9.9473,6.1209,-3.3549,-10.4041,-4.2369,-2.3067,-5.6103,3.7158,-4.9809,-18.58915,-0.63255,-3.9585,-7.3205,1.3829999999999998,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-32.6907,-1.0778,-7.8663,-11.2778,-20.9234,-0.91735,1.9762,2.5133,-14.5024,3.5736,-2.1679,8.8263,-1.2297,4.7627,-12.458891666666668,1.7664999999999995,3.3292,-5.4644,2.24475,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-16.6293,0.87534,-5.5049,-0.21172,-5.568,9.5271,3.7462,8.0289,-5.1323,17.4592,-3.9272,22.3967,0.73346,18.5769,-2.9185800000000004,9.65518,9.23475,6.163449999999999,5.88755,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-15.5646,-3.8989,-0.45202,-3.0322,-8.8776,-5.1445,4.4661,-0.95336,-0.10173,18.3679,-1.8026,35.1529,-4.0331,25.085,-6.161636666666666,10.52595,16.675150000000002,9.133085,1.75637,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-28.7307,-4.6096,-3.259,-6.6286,-8.3445,-11.5147,-2.413,4.7707,-5.7625,8.7653,3.9724,33.2453,-11.3474,13.19,-10.514516666666667,0.9212999999999996,18.60885,1.5013999999999998,1.17885,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-27.0738,-9.9999,1.6591,-2.4526,-20.1222,-7.9897,2.4544,8.2628,0.25012,-4.039,7.5124,17.1506,-1.2209,16.1769,-10.996516666666666,7.478,12.3315,-1.89444,5.3586,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-13.6431,-6.0941,1.0875,5.7225,-18.4428,-6.094,0.88986,2.5719,-0.23701,-4.2688,-1.9114,2.0216,0.26872,15.6784,-6.244,7.97356,0.0550999999999999,-2.252905,1.73088,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-4.3249,1.8268,1.0218,8.2124,-3.2362,-9.5058,3.6706,-1.3599,-1.1675,0.70996,1.9816,13.5714,-6.3585,0.63774,-1.0009833333333331,-2.86038,7.7765,-0.2287699999999999,1.15535,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
0.65763,1.7172,6.6278,14.3312,4.5815,-9.8797,0.61668,-1.2783,-2.0417,12.001,5.6406,24.0917,-14.477,-6.079,3.005938333333333,-10.278,14.86615,4.97965,-0.33081,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-7.4097,1.1421,2.9243,15.8328,1.0009,0.62952,-9.3376,3.0484,-1.4471,25.381,-0.83724,36.7462,-12.192,8.3858,2.35332,-1.9031,17.95448,11.96695,-3.1446,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-21.0652,-7.8986,-3.3897,0.78284,-7.0871,-9.3247,-5.4716,-6.1067,3.834,15.4254,1.5745,25.1636,-2.4883,21.9826,-7.997076666666666,9.74715,13.36905,9.6297,-5.789149999999999,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-22.2301,-5.5362,-10.7421,-10.193,-3.8291,-10.6546,-3.2539,-3.8518,1.7155,4.1105,9.0358,11.3749,-3.2833,6.5637,-10.53085,1.6402,10.20535,2.9130000000000003,-3.55285,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-19.4795,-2.8421,-13.4038,-6.2761,-8.7932,-1.9869,-1.6419,-5.9817,3.9736,10.0028,12.7442,1.7207,-3.558,-7.9301,-8.796933333333333,-5.74405,7.23245,6.9882,-3.8118,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-20.2001,-7.3946,-9.7659,-11.5669,-10.155,-5.6465,0.34516,-13.1786,7.5131,5.6247,5.3671,-12.4825,-0.51175,-5.0933,-10.788166666666667,-2.802525,-3.5577,6.568899999999999,-6.41672,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-17.0987,-1.2841,-12.9583,-8.983,4.5543,-3.4179,-1.5645,1.7121,-1.4382,-2.269,-3.4545,-8.9677,-3.3142,9.3123,-6.531283333333334,2.9990500000000004,-6.2111,-1.8536,0.0737999999999999,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-8.9896,-2.6243,-11.7087,-8.917,9.5422,-9.3522,0.89,0.25988,-1.824,-4.4944,-0.88665,4.3204,-8.3106,-4.8738,-5.3416,-6.5922,1.7168750000000002,-3.1592,0.57494,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-3.7271,-2.4659,-9.1167,-1.7705,10.8591,-9.7353,-0.10766,-6.3673,4.897,9.8753,7.6675,18.1612,-9.7004,-9.3035,-2.6594,-9.50195,12.91435,7.38615,-3.23748,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-10.5876,-2.7905,-14.7087,-0.24742,12.5686,-5.8459,2.2599,-4.5684,3.1863,8.8784,9.5685,8.1662,-1.09,0.22728,-3.60192,-0.43136,8.86735,6.032349999999999,-1.1542499999999998,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-6.6462,-1.2063,-3.9093,-4.483,-0.93603,-6.912,12.0421,-1.9332,0.63409,-5.7543,7.5776,-6.4237,4.1692,-2.1483,-4.0154716666666666,1.01045,0.5769500000000001,-2.560105,5.05445,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
5.5584,7.8383,4.3532,2.8696,13.2201,-3.1915,0.45706,7.1549,-5.5434,0.19049,-0.90499,4.2833,-5.9974,12.0806,5.108016666666667,3.0416000000000003,1.689155,-2.6764550000000003,3.80598,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
4.2807,6.4237,10.7035,12.1426,26.5269,-6.7779,-2.4031,2.9486,-1.4329,10.5685,-4.6286,12.5273,-6.5818,5.2846,8.883249999999999,-0.6486000000000001,3.94935,4.5678,0.27275,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-2.1156,5.5662,7.6998,5.2746,14.6805,-3.0654,2.9362,-4.3119,2.9031,6.6286,1.7885,3.7477,-0.048354,-9.1325,4.67335,-4.590427,2.7681,4.76585,-0.6878499999999999,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-10.017,4.7596,-6.8622,-9.1418,2.9377,0.4238,2.2866,-5.47,4.1458,5.7583,7.8193,9.6618,-0.51803,-2.9851,-2.9833166666666666,-1.751565,8.740549999999999,4.95205,-1.5917,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-17.4439,-2.6092,-13.1285,-21.8829,6.0677,-10.4627,0.73348,-6.5587,5.3138,3.0518,4.0457,5.7768,-0.95862,2.3888,-9.909916666666666,0.7150899999999999,4.91125,4.1828,-2.91261,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-18.2862,0.38102,-11.3965,-13.0141,6.6478,-7.9465,-3.0884,0.4464,-1.6165,-1.8535,-0.92007,-2.1265,0.9874,-11.8546,-7.26908,-5.4336,-1.523285,-1.735,-1.321,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-10.5775,6.0246,-1.2684,-10.3447,-1.3068,-2.7475,3.7075,1.3639,-2.4638,-6.4653,1.9679,-4.8326,0.92815,-8.3779,-3.3700499999999995,-3.724875,-1.43235,-4.46455,2.5357,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-2.3875,10.3857,7.3082,-1.2236,11.9942,0.25141,11.9856,0.33733,-1.3713,-2.2991,-0.98339,-5.4864,-1.0165,6.2248,4.388068333333333,2.60415,-3.234895,-1.8352,6.161465,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-16.3443,6.9289,-0.68611,2.6277,19.7755,-12.9868,5.6,0.31709,-1.289,-4.9948,-4.7023,-19.2572,3.7675,0.2518,-0.1141849999999999,2.00965,-11.97975,-3.1419,2.958545,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-27.2363,1.3189,-5.8392,-11.6299,10.5602,-17.4018,3.8468,-12.452,8.7048,-12.723,-0.16922,-28.0864,10.6252,-13.8633,-8.37135,-1.6190500000000003,-14.12781,-2.0091,-4.3026,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-21.3521,2.6561,-6.9061,-16.6659,24.0266,-2.2577,-2.5226,-10.2885,2.9882,-4.876,-5.3542,-12.3013,3.8482,-18.7652,-3.416516666666667,-7.4585,-8.82775,-0.9439000000000002,-6.405550000000001,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-24.321,-3.6418,-6.9639,-18.0274,23.5975,-16.2223,-0.95484,-4.476,1.3925,-6.9449,-4.5609,-2.0507,5.0337,-9.6114,-7.596483333333334,-2.28885,-3.3058,-2.7762,-2.71542,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-23.806,4.1321,-4.6571,-16.0011,9.9032,-17.1379,6.6587,-3.2628,11.698,-9.3614,9.8128,-7.5945,15.1216,5.0653,-7.9278,10.09345,1.1091499999999996,1.1683000000000003,1.6979499999999998,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-25.2117,10.4953,-5.3224,-11.2631,10.2528,-2.0096,1.5366,-4.0117,1.5514,-10.6887,11.1808,-13.7508,10.4359,1.0508,-3.843116666666667,5.74335,-1.285,-4.568650000000001,-1.23755,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-19.4481,9.3939,9.097,3.5127,23.7377,8.0956,5.6949,-0.46567,-5.6249,-0.1296,3.4267,-8.6744,3.6708,-13.1122,5.731466666666666,-4.7207,-2.62385,-2.87725,2.614615,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-15.9201,8.3581,12.3968,17.4019,36.4134,-6.4901,-3.619,0.034393,-15.2048,12.6282,-9.5299,5.9461,-10.6494,-8.6145,8.693333333333335,-9.63195,-1.7918999999999996,-1.2883000000000004,-1.7923035,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-10.2428,5.0225,6.9304,25.9372,36.2527,-5.6964,-0.56867,-4.6903,-4.8477,1.4816,-4.2355,1.4053,-9.6052,6.0024,9.7006,-1.8014,-1.4151,-1.6830499999999995,-2.629485,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-8.684,4.7216,11.2372,19.6584,19.9775,8.7454,7.965,-0.6305,9.5431,-11.8309,10.1186,-8.1238,5.0711,-4.6799,9.276016666666663,0.1956000000000002,0.9974000000000008,-1.1438999999999997,3.66725,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-22.2629,-0.75639,-3.537,10.4514,4.6789,-5.4063,-5.2625,1.7684,6.6764,-6.8705,9.1067,-7.1638,2.4726,-18.4991,-2.805381666666667,-8.01325,0.97145,-0.0970499999999998,-1.7470500000000002,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-26.1888,-5.4332,-2.9205,12.6571,-0.93173,-12.6386,-1.1697,-4.9492,9.1094,0.15323,11.3931,-20.8339,9.8801,-31.1512,-5.9092883333333335,-10.63555,-4.7204,4.631315000000001,-3.05945,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
-16.1174,-3.2187,3.8663,13.7861,13.2242,1.3428,-1.0995,-3.708,-0.88233,-5.5233,5.9874,-31.9292,4.5651,-15.1822,2.147216666666666,-5.30855,-12.9709,-3.202815,-2.40375,S28,G1,Boredom,-0.996615895540124,1.5,-0.5,-0.7833494518006403,-0.8609460320922785,M,-2.077596580291638,-2.6442954838929187
